t, u
1.542482730492000103e+09,0.000000000000000000e+00
1.542482772424000025e+09,0.000000000000000000e+00
1.542482802424999952e+09,0.000000000000000000e+00
1.542482832426000118e+09,0.000000000000000000e+00
1.542482862426000118e+09,0.000000000000000000e+00
1.542482892427000046e+09,0.000000000000000000e+00
1.542482922427000046e+09,0.000000000000000000e+00
1.542482952427999973e+09,0.000000000000000000e+00
1.542482982427999973e+09,0.000000000000000000e+00
1.542483012428999901e+09,0.000000000000000000e+00
1.542483042430000067e+09,0.000000000000000000e+00
1.542483085430999994e+09,0.000000000000000000e+00
1.542483115430999994e+09,0.000000000000000000e+00
1.542483145431999922e+09,0.000000000000000000e+00
1.542483175431999922e+09,0.000000000000000000e+00
1.542483205433000088e+09,0.000000000000000000e+00
1.542483235433000088e+09,0.000000000000000000e+00
1.542483265434000015e+09,0.000000000000000000e+00
1.542483295436000109e+09,0.000000000000000000e+00
1.542483325436000109e+09,0.000000000000000000e+00
1.542483355437000036e+09,0.000000000000000000e+00
1.542483403365000010e+09,0.000000000000000000e+00
1.542483433365000010e+09,0.000000000000000000e+00
1.542483463365999937e+09,0.000000000000000000e+00
1.542483493365999937e+09,0.000000000000000000e+00
1.542483523367000103e+09,0.000000000000000000e+00
1.542483553367000103e+09,0.000000000000000000e+00
1.542483583368000031e+09,0.000000000000000000e+00
1.542483613368000031e+09,0.000000000000000000e+00
1.542483643368999958e+09,0.000000000000000000e+00
1.542483673369999886e+09,0.000000000000000000e+00
1.542483720915999889e+09,0.000000000000000000e+00
1.542483750915999889e+09,0.000000000000000000e+00
1.542483780917000055e+09,0.000000000000000000e+00
1.542483810917000055e+09,0.000000000000000000e+00
1.542483840917999983e+09,0.000000000000000000e+00
1.542483870918999910e+09,0.000000000000000000e+00
1.542483900918999910e+09,0.000000000000000000e+00
1.542483930920000076e+09,0.000000000000000000e+00
1.542483960920000076e+09,0.000000000000000000e+00
1.542483990921000004e+09,0.000000000000000000e+00
1.542484035069999933e+09,0.000000000000000000e+00
1.542484065069999933e+09,0.000000000000000000e+00
1.542484095071000099e+09,0.000000000000000000e+00
1.542484125072000027e+09,0.000000000000000000e+00
1.542484155072000027e+09,0.000000000000000000e+00
1.542484185072999954e+09,0.000000000000000000e+00
1.542484215072999954e+09,0.000000000000000000e+00
1.542484245073999882e+09,0.000000000000000000e+00
1.542484275073999882e+09,0.000000000000000000e+00
1.542484305075000048e+09,0.000000000000000000e+00
1.542484346993000031e+09,0.000000000000000000e+00
1.542484376993999958e+09,0.000000000000000000e+00
1.542484406993999958e+09,0.000000000000000000e+00
1.542484436994999886e+09,0.000000000000000000e+00
1.542484466994999886e+09,0.000000000000000000e+00
1.542484496996000051e+09,0.000000000000000000e+00
1.542484526996000051e+09,0.000000000000000000e+00
1.542484556996999979e+09,0.000000000000000000e+00
1.542484586997999907e+09,0.000000000000000000e+00
1.542484616997999907e+09,0.000000000000000000e+00
1.542484663153000116e+09,0.000000000000000000e+00
1.542484693153000116e+09,0.000000000000000000e+00
1.542484723154000044e+09,0.000000000000000000e+00
1.542484753154000044e+09,0.000000000000000000e+00
1.542484783154999971e+09,0.000000000000000000e+00
1.542484813154999971e+09,0.000000000000000000e+00
1.542484843155999899e+09,0.000000000000000000e+00
1.542484873155999899e+09,0.000000000000000000e+00
1.542484903157000065e+09,0.000000000000000000e+00
1.542484933157999992e+09,0.000000000000000000e+00
1.542484977496000051e+09,0.000000000000000000e+00
1.542485007496000051e+09,0.000000000000000000e+00
1.542485037496999979e+09,0.000000000000000000e+00
1.542485067496999979e+09,0.000000000000000000e+00
1.542485097497999907e+09,0.000000000000000000e+00
1.542485127499000072e+09,0.000000000000000000e+00
1.542485157499000072e+09,0.000000000000000000e+00
1.542485187500000000e+09,0.000000000000000000e+00
1.542485217500000000e+09,0.000000000000000000e+00
1.542485247500999928e+09,0.000000000000000000e+00
1.542485293987999916e+09,0.000000000000000000e+00
1.542485323989000082e+09,0.000000000000000000e+00
1.542485353990000010e+09,0.000000000000000000e+00
1.542485383990000010e+09,0.000000000000000000e+00
1.542485413990999937e+09,0.000000000000000000e+00
1.542485443990999937e+09,0.000000000000000000e+00
1.542485473992000103e+09,0.000000000000000000e+00
1.542485503992000103e+09,0.000000000000000000e+00
1.542485533993000031e+09,0.000000000000000000e+00
1.542485563993999958e+09,0.000000000000000000e+00
1.542485606453999996e+09,0.000000000000000000e+00
1.542485636454999924e+09,0.000000000000000000e+00
1.542485666456000090e+09,0.000000000000000000e+00
1.542485696456000090e+09,0.000000000000000000e+00
1.542485726457000017e+09,0.000000000000000000e+00
1.542485756457000017e+09,0.000000000000000000e+00
1.542485786457999945e+09,0.000000000000000000e+00
1.542485816457999945e+09,0.000000000000000000e+00
1.542485846459000111e+09,0.000000000000000000e+00
1.542485876460000038e+09,0.000000000000000000e+00
1.542485918894999981e+09,0.000000000000000000e+00
1.542485948895999908e+09,0.000000000000000000e+00
1.542485978895999908e+09,0.000000000000000000e+00
1.542486008897000074e+09,0.000000000000000000e+00
1.542486038897000074e+09,0.000000000000000000e+00
1.542486068898000002e+09,0.000000000000000000e+00
1.542486098898000002e+09,0.000000000000000000e+00
1.542486128898999929e+09,0.000000000000000000e+00
1.542486158900000095e+09,0.000000000000000000e+00
1.542486188900000095e+09,0.000000000000000000e+00
1.542486233036000013e+09,0.000000000000000000e+00
1.542486263036000013e+09,0.000000000000000000e+00
1.542486293036999941e+09,0.000000000000000000e+00
1.542486323036999941e+09,0.000000000000000000e+00
1.542486353038000107e+09,0.000000000000000000e+00
1.542486383038000107e+09,0.000000000000000000e+00
1.542486413039000034e+09,0.000000000000000000e+00
1.542486443039999962e+09,0.000000000000000000e+00
1.542486473039999962e+09,0.000000000000000000e+00
1.542486503040999889e+09,0.000000000000000000e+00
1.542486547364000082e+09,0.000000000000000000e+00
1.542486577365000010e+09,0.000000000000000000e+00
1.542486607365000010e+09,0.000000000000000000e+00
1.542486637365999937e+09,0.000000000000000000e+00
1.542486667367000103e+09,0.000000000000000000e+00
1.542486697367000103e+09,0.000000000000000000e+00
1.542486727368000031e+09,0.000000000000000000e+00
1.542486757368000031e+09,0.000000000000000000e+00
1.542486787368999958e+09,0.000000000000000000e+00
1.542486817368999958e+09,0.000000000000000000e+00
1.542486860197000027e+09,0.000000000000000000e+00
1.542486890197999954e+09,0.000000000000000000e+00
1.542486920198999882e+09,0.000000000000000000e+00
1.542486950200000048e+09,0.000000000000000000e+00
1.542486980200000048e+09,0.000000000000000000e+00
1.542487010200999975e+09,0.000000000000000000e+00
1.542487040201999903e+09,0.000000000000000000e+00
1.542487070201999903e+09,0.000000000000000000e+00
1.542487100203000069e+09,0.000000000000000000e+00
1.542487130203000069e+09,0.000000000000000000e+00
1.542487176194000006e+09,0.000000000000000000e+00
1.542487206194000006e+09,0.000000000000000000e+00
1.542487236194999933e+09,0.000000000000000000e+00
1.542487266194999933e+09,0.000000000000000000e+00
1.542487296196000099e+09,0.000000000000000000e+00
1.542487326196000099e+09,0.000000000000000000e+00
1.542487356197000027e+09,0.000000000000000000e+00
1.542487386197999954e+09,0.000000000000000000e+00
1.542487416197999954e+09,0.000000000000000000e+00
1.542487446198999882e+09,0.000000000000000000e+00
1.542487489858999968e+09,0.000000000000000000e+00
1.542487519858999968e+09,0.000000000000000000e+00
1.542487549858999968e+09,0.000000000000000000e+00
1.542487579859999895e+09,0.000000000000000000e+00
1.542487609861000061e+09,0.000000000000000000e+00
1.542487639861000061e+09,0.000000000000000000e+00
1.542487669861999989e+09,0.000000000000000000e+00
1.542487699861999989e+09,0.000000000000000000e+00
1.542487729862999916e+09,0.000000000000000000e+00
1.542487759862999916e+09,0.000000000000000000e+00
1.542487803484999895e+09,0.000000000000000000e+00
1.542487833486000061e+09,0.000000000000000000e+00
1.542487863486999989e+09,0.000000000000000000e+00
1.542487893486999989e+09,0.000000000000000000e+00
1.542487923487999916e+09,0.000000000000000000e+00
1.542487953487999916e+09,0.000000000000000000e+00
1.542487983489000082e+09,0.000000000000000000e+00
1.542488013490000010e+09,0.000000000000000000e+00
1.542488043490000010e+09,0.000000000000000000e+00
1.542488073490999937e+09,0.000000000000000000e+00
1.542488119253999949e+09,0.000000000000000000e+00
1.542488149255000114e+09,0.000000000000000000e+00
1.542488179255000114e+09,0.000000000000000000e+00
1.542488209256000042e+09,0.000000000000000000e+00
1.542488239256999969e+09,0.000000000000000000e+00
1.542488269256999969e+09,0.000000000000000000e+00
1.542488299257999897e+09,0.000000000000000000e+00
1.542488329257999897e+09,0.000000000000000000e+00
1.542488359259000063e+09,0.000000000000000000e+00
1.542488389259000063e+09,0.000000000000000000e+00
1.542488436575000048e+09,0.000000000000000000e+00
1.542488466575999975e+09,0.000000000000000000e+00
1.542488496575999975e+09,0.000000000000000000e+00
1.542488526576999903e+09,0.000000000000000000e+00
1.542488556576999903e+09,0.000000000000000000e+00
1.542488586578000069e+09,0.000000000000000000e+00
1.542488616578000069e+09,0.000000000000000000e+00
1.542488646578999996e+09,0.000000000000000000e+00
1.542488676579999924e+09,0.000000000000000000e+00
1.542488706579999924e+09,0.000000000000000000e+00
1.542488754266000032e+09,0.000000000000000000e+00
1.542488784266999960e+09,0.000000000000000000e+00
1.542488814266999960e+09,0.000000000000000000e+00
1.542488844267999887e+09,0.000000000000000000e+00
1.542488874269000053e+09,0.000000000000000000e+00
1.542488904269000053e+09,0.000000000000000000e+00
1.542488934269999981e+09,0.000000000000000000e+00
1.542488964269999981e+09,0.000000000000000000e+00
1.542488994270999908e+09,0.000000000000000000e+00
1.542489024270999908e+09,0.000000000000000000e+00
1.542489066058000088e+09,0.000000000000000000e+00
1.542489096058000088e+09,0.000000000000000000e+00
1.542489126059000015e+09,0.000000000000000000e+00
1.542489156059000015e+09,0.000000000000000000e+00
1.542489186059999943e+09,0.000000000000000000e+00
1.542489216059999943e+09,0.000000000000000000e+00
1.542489246061000109e+09,0.000000000000000000e+00
1.542489276062000036e+09,0.000000000000000000e+00
1.542489306062000036e+09,0.000000000000000000e+00
1.542489336062999964e+09,0.000000000000000000e+00
1.542489379733999968e+09,0.000000000000000000e+00
1.542489409734999895e+09,0.000000000000000000e+00
1.542489439736999989e+09,0.000000000000000000e+00
1.542489469736999989e+09,0.000000000000000000e+00
1.542489499737999916e+09,0.000000000000000000e+00
1.542489529737999916e+09,0.000000000000000000e+00
1.542489559739000082e+09,0.000000000000000000e+00
1.542489589740000010e+09,0.000000000000000000e+00
1.542489619740000010e+09,0.000000000000000000e+00
1.542489649740999937e+09,0.000000000000000000e+00
1.542489696663000107e+09,0.000000000000000000e+00
1.542489726664000034e+09,0.000000000000000000e+00
1.542489756664000034e+09,0.000000000000000000e+00
1.542489786665999889e+09,0.000000000000000000e+00
1.542489816667000055e+09,0.000000000000000000e+00
1.542489846667000055e+09,0.000000000000000000e+00
1.542489876667999983e+09,0.000000000000000000e+00
1.542489906667999983e+09,0.000000000000000000e+00
1.542489936668999910e+09,0.000000000000000000e+00
1.542489966668999910e+09,0.000000000000000000e+00
1.542490008762000084e+09,0.000000000000000000e+00
1.542490038763000011e+09,0.000000000000000000e+00
1.542490068763000011e+09,0.000000000000000000e+00
1.542490098763999939e+09,0.000000000000000000e+00
1.542490128765000105e+09,0.000000000000000000e+00
1.542490158765000105e+09,0.000000000000000000e+00
1.542490188766000032e+09,0.000000000000000000e+00
1.542490218766000032e+09,0.000000000000000000e+00
1.542490248766999960e+09,0.000000000000000000e+00
1.542490278766999960e+09,0.000000000000000000e+00
1.542490321198999882e+09,0.000000000000000000e+00
1.542490351198999882e+09,0.000000000000000000e+00
1.542490381200000048e+09,0.000000000000000000e+00
1.542490411200999975e+09,0.000000000000000000e+00
1.542490441200999975e+09,0.000000000000000000e+00
1.542490471201999903e+09,0.000000000000000000e+00
1.542490501201999903e+09,0.000000000000000000e+00
1.542490531203000069e+09,0.000000000000000000e+00
1.542490561203000069e+09,0.000000000000000000e+00
1.542490591203999996e+09,0.000000000000000000e+00
1.542490639030999899e+09,0.000000000000000000e+00
1.542490669030999899e+09,0.000000000000000000e+00
1.542490699030999899e+09,0.000000000000000000e+00
1.542490729032000065e+09,0.000000000000000000e+00
1.542490759032999992e+09,0.000000000000000000e+00
1.542490789032999992e+09,0.000000000000000000e+00
1.542490819033999920e+09,0.000000000000000000e+00
1.542490849033999920e+09,0.000000000000000000e+00
1.542490879035000086e+09,0.000000000000000000e+00
1.542490909035000086e+09,0.000000000000000000e+00
1.542490950934999943e+09,0.000000000000000000e+00
1.542490980934999943e+09,0.000000000000000000e+00
1.542491010936000109e+09,0.000000000000000000e+00
1.542491040937000036e+09,0.000000000000000000e+00
1.542491070937000036e+09,0.000000000000000000e+00
1.542491100937999964e+09,0.000000000000000000e+00
1.542491130940000057e+09,0.000000000000000000e+00
1.542491160940000057e+09,0.000000000000000000e+00
1.542491190940999985e+09,0.000000000000000000e+00
1.542491220940999985e+09,0.000000000000000000e+00
1.542491266526000023e+09,0.000000000000000000e+00
1.542491296526999950e+09,0.000000000000000000e+00
1.542491326526999950e+09,0.000000000000000000e+00
1.542491356528000116e+09,0.000000000000000000e+00
1.542491386529000044e+09,0.000000000000000000e+00
1.542491416529000044e+09,0.000000000000000000e+00
1.542491446529999971e+09,0.000000000000000000e+00
1.542491476529999971e+09,0.000000000000000000e+00
1.542491506530999899e+09,0.000000000000000000e+00
1.542491536530999899e+09,0.000000000000000000e+00
1.542491583255000114e+09,0.000000000000000000e+00
1.542491613255000114e+09,0.000000000000000000e+00
1.542491643256000042e+09,0.000000000000000000e+00
1.542491673256999969e+09,0.000000000000000000e+00
1.542491703256999969e+09,0.000000000000000000e+00
1.542491733257999897e+09,0.000000000000000000e+00
1.542491763257999897e+09,0.000000000000000000e+00
1.542491793259000063e+09,0.000000000000000000e+00
1.542491823259000063e+09,0.000000000000000000e+00
1.542491853259999990e+09,0.000000000000000000e+00
1.542491895650000095e+09,0.000000000000000000e+00
1.542491925651000023e+09,0.000000000000000000e+00
1.542491955651000023e+09,0.000000000000000000e+00
1.542491985651000023e+09,0.000000000000000000e+00
1.542492015651000023e+09,0.000000000000000000e+00
1.542492045651999950e+09,0.000000000000000000e+00
1.542492075651999950e+09,0.000000000000000000e+00
1.542492105653000116e+09,0.000000000000000000e+00
1.542492135653000116e+09,0.000000000000000000e+00
